mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,label
-640.10724,59.908905,-0.499183,9.309428,5.1018476,-2.8551848,-6.8199377,-7.483891,-10.998487,-6.6629558,-0.2936878,-6.014995,-0.91538006,-5.5623784,-5.1787457,0.09762106,-9.411482,-4.322624,-3.0413344,-3.4332972,-6.342306,-3.3589685,-5.1438966,-6.404356,-2.6040645,-2.0043812,-6.386426,-0.46903646,-4.5144396,-2.132124,-3.8029747,-4.0052323,-1.1271356,-1.9146016,-2.6340122,0.39936075,0.3222493,0.2521957,-2.3387141,-1.6999396,6
-670.25867,57.401806,-3.7984107,11.433923,7.3541956,-2.2592134,-6.9131637,-6.536296,-10.802917,-1.6844184,-1.212693,-6.3299775,-0.5110795,-4.9317274,-5.626144,1.7293129,-6.460019,-2.5406184,-0.12227502,-1.077538,-7.2985425,-1.8173907,-3.6651032,-4.0944533,-2.791142,-3.4528515,-3.9452431,-1.8141658,-2.753713,-1.6110744,-1.8835832,-2.035577,-2.202759,-2.157327,-3.759896,-1.7257221,-2.179419,-1.0640584,-3.0058546,-2.570182,6
-629.4691,66.25638,-0.16703139,15.192712,4.024291,-1.3340192,-4.704579,-8.643547,-13.02665,-3.057329,-0.9746681,-4.494366,-2.3111804,-6.4659977,-2.765388,1.0694671,-7.8483806,-3.8085556,-1.172675,-1.2085004,-9.409776,-2.55459,-3.8834958,-4.7792664,-4.440445,-2.7912924,-5.875539,-1.592965,-2.4193647,-1.4533315,-3.3550346,-2.505282,-3.4698648,-4.1386795,-4.756207,-3.961777,-1.2872612,-2.6240072,-3.27404,-2.685722,6
-651.7337,53.45432,-1.963085,8.893314,-0.5076766,-4.2424564,-4.6889143,-7.8232274,-10.278509,-5.916245,-1.0224038,-7.1407194,-1.031452,-5.6719804,-4.388232,0.89853656,-9.213968,-4.4784284,-1.7406747,-2.7005348,-7.7607584,-2.4187791,-2.737699,-4.935888,-2.7943432,-1.2182648,-6.6041284,-0.8927133,-3.7203932,-2.1034865,-2.774709,-3.8064194,-3.0567632,-3.6574717,-4.048581,-0.93874294,-0.7937962,0.03250536,-2.958154,-1.068428,6
-577.78204,58.509876,-6.2204185,9.830901,4.708462,-3.0383568,-9.170292,-7.2266693,-12.629125,-5.4075055,0.48742652,-8.963978,0.13273033,-4.3433394,-5.6428065,0.83613557,-9.891017,-4.9535074,-3.7266922,-5.111595,-6.503345,-2.6538968,-5.055726,-7.189329,-3.3169837,-2.4346852,-6.099804,-0.16276634,-2.863571,-0.28293195,-1.5141209,0.05238231,-0.57466143,-0.6702995,-1.2194124,0.722859,0.17951754,0.037118558,-2.4429598,-0.85546535,6
-521.0707,49.482082,-6.3513484,8.504591,-0.05449336,-4.0935864,-7.969562,-9.074275,-13.671364,-8.033177,-1.5855345,-8.021611,-2.4177177,-4.105257,-8.052465,-1.0140339,-9.778826,-6.1219,-3.3985398,-5.284237,-6.6775284,-3.516248,-4.956427,-6.749447,-2.4715483,-0.5831782,-3.1602354,3.7246685,-0.47847012,1.807038,-0.20232327,0.6491204,-0.4487831,-1.8559914,-2.9395795,-0.14474124,-0.57284606,-0.8643429,-1.8269203,-1.3537349,6
-560.4915,52.426735,-5.111498,8.977958,0.6321244,-4.822261,-7.8451266,-10.946014,-17.139738,-2.970043,-3.221035,-6.586999,-1.1457314,-6.3729267,-6.385028,0.106079206,-10.914077,-3.7558358,-1.5737352,-3.9462469,-8.486965,-2.6986203,-7.6429577,-5.755091,-4.4601173,-3.588833,-3.5591745,-2.4243324,-4.4810424,-1.2554723,-3.2307537,-2.5990915,-3.6402733,-3.468692,-4.3411374,-1.1679417,-0.5624518,-0.02223813,-1.410244,1.6493745,6
-558.565,50.76189,-6.084074,6.6045475,-0.6661727,-0.80224466,-9.395024,-10.563868,-12.319564,-5.7300205,-1.5790001,-6.2601557,-1.9923769,-4.2175417,-8.556621,1.1041524,-9.5814905,-6.970858,-2.499363,-2.5046377,-8.61249,-4.9506845,-2.6761184,-6.442783,-4.2039876,-0.33973888,-2.6612835,0.15260842,-1.8872988,-0.0790532,1.850181,4.2250743,2.924393,4.350599,-1.1515757,0.88320035,0.33884487,1.9765824,-0.18069358,1.1720703,6
-617.6221,60.90824,-14.640982,7.64752,-7.158915,-6.1186976,-7.766521,-11.279057,-5.2758026,-1.3403049,-5.930813,-2.6811435,-6.3850265,-0.054264892,-8.423229,-2.537673,-3.255872,-2.2370758,-1.4898868,-0.5331759,-0.102177665,-1.1258899,-0.5842438,1.1796156,-1.1909294,-2.6776812,0.23562945,-0.71540856,2.199221,1.4297936,0.3528332,3.787717,2.4931839,5.249966,2.6681967,3.2378564,-2.1532168,1.4909512,-1.2080158,0.862058,0
-614.4329,55.621174,-15.858856,11.361824,-8.984183,-5.3480678,-7.6663938,-9.764596,-4.027876,-2.79276,-4.266301,-3.0347033,-6.853373,-0.48979804,-7.542123,-3.9126325,-2.8756692,-1.2195591,-2.2804885,-0.6031974,-0.8735101,-1.9582782,-2.239241,-0.14959154,-1.7450608,-3.6313345,-2.1771684,-1.4488174,2.523751,2.2968357,0.5945358,4.3991084,3.6648407,4.4051485,1.8002557,4.2318664,-0.64505404,2.4922655,-0.6365783,-0.055434283,0
-579.7928,60.562035,-16.481838,3.086418,-8.405159,-5.94126,-8.654921,-12.8721285,-7.325881,-2.9613698,-6.592276,-3.7628174,-8.158987,1.9426829,-7.8556604,-3.8506958,-3.8587365,-4.1335316,-1.2562209,0.21513748,-0.0149172265,-0.4722399,-0.52175045,-0.19463173,0.5053551,-0.98614347,2.722722,3.797587,2.6863654,3.6847908,-0.17102908,3.762715,1.3907952,2.256752,1.8828698,5.4345226,-1.5560645,0.72190857,-1.3768474,1.5746466,0
-603.9546,53.109886,-14.203305,4.003043,-9.120498,-7.1188755,-8.238,-13.130699,-7.427945,-3.7982175,-6.575213,-3.6623094,-9.972636,-0.27331954,-8.699025,-3.5394177,-3.3010736,-5.1669993,-1.2050413,-0.66463506,-0.013379141,-1.8372694,-1.7883493,-0.73480105,-1.2624167,-0.65801287,2.8340297,3.6185617,3.6768925,5.591519,2.1356695,4.0845222,-0.5257076,0.35583988,0.7571054,6.5188146,0.70723385,2.897038,-1.0896113,0.35476828,0
-617.6198,62.013355,-8.273699,12.308873,-8.1035595,-3.8152986,-5.485691,-10.345802,-4.1420674,-2.747608,-3.9054384,-5.2514124,-5.748554,1.5086521,-7.2790594,-3.0337892,-4.237674,-2.505607,-5.7099867,-2.0007641,-2.4029937,-2.6768262,-1.5205158,0.10484149,-0.51346225,1.105307,4.74597,6.522028,8.533163,6.5576143,3.4817066,4.530933,1.5882317,4.537848,1.8693153,3.589895,-1.5996705,1.759574,0.28402868,1.4002262,0
-608.55975,57.53029,-13.187729,9.454849,-9.861115,-5.235869,-6.250869,-12.451906,-4.898615,-4.5892825,-4.2991457,-8.724771,-6.998825,1.7316767,-8.477526,-3.4746299,-6.4592338,-4.8767514,-6.8337426,-3.5685842,-2.6124277,-3.401465,-1.7883044,-0.25905862,-1.0157367,-0.20215313,0.4302726,2.287223,4.5090933,6.4034743,4.361577,7.643158,2.3615968,3.6803708,-1.7304844,3.2880137,0.74734056,6.1162853,2.732433,2.2587383,0
-610.8526,54.313282,-10.347596,3.0222018,-7.593367,-6.046664,-9.670184,-12.049543,-8.043783,-3.4598327,-8.075513,-6.2166,-9.098943,0.4508093,-11.21289,-6.6320915,-4.686754,-5.009916,-6.5164957,-3.2934818,-4.3681126,-6.7907376,-2.1534848,-1.9917912,-1.3389674,-1.1167644,2.1478853,4.8768167,6.705171,8.507263,5.2115006,6.7050996,2.6904762,3.3070226,2.051562,5.708105,1.1178458,4.9137726,1.4064239,3.4193065,0
-597.1887,57.345726,-16.705408,0.42771372,-10.379304,-7.769085,-9.857204,-14.857037,-8.376916,-4.7078304,-7.7234883,-6.1599245,-11.947245,-1.1753641,-11.795094,-6.4915805,-5.7975106,-5.562334,-7.7214236,-4.2375593,-5.241471,-7.018283,-2.6222444,-1.4000101,-0.9084191,-1.0377411,2.2471855,2.0294564,5.7849197,7.142901,4.5906916,6.5620146,3.2995162,3.3694086,2.0571516,6.0399256,1.1121645,5.8107443,1.2796607,2.2228067,0
-604.29834,48.56695,-6.7438455,10.351243,-9.692866,-7.642908,-4.6488914,-9.588619,-9.765379,-3.886976,-5.2700243,-7.9019623,-6.125539,-1.7741754,-7.7454166,-4.3927517,-6.4854846,-4.337675,-6.0709743,-3.2785547,-2.1298697,-4.7791615,-1.6850357,-2.0349183,-2.524886,-0.5608037,-0.7354568,2.966485,2.9290452,2.5983028,-0.30772424,2.5465207,1.164282,5.813219,4.2952523,8.097383,1.2697374,1.8537399,-0.5140903,-0.15256031,0
-606.76746,54.01958,-11.208138,9.425698,-12.402373,-4.367264,-5.668321,-11.713737,-7.6365504,-5.727612,-2.304333,-8.46291,-7.5667477,-0.4658227,-8.195551,-4.523636,-7.0658803,-4.9425397,-5.481955,-4.5761275,-4.672352,-6.7803645,-3.7754474,-0.67812276,0.15833177,1.6906997,0.5020298,0.06875575,-1.2202835,1.1152971,-0.47448826,3.9493306,2.2820303,5.0537167,3.8552558,9.001855,4.0026035,3.5309598,-1.8370206,-0.8489963,0
-601.70575,45.52588,-9.619794,0.23845942,-12.55673,-4.1555634,-9.95411,-13.465441,-11.942007,-4.468056,-7.524997,-9.392479,-9.659757,-1.4110463,-11.287975,-3.6862683,-5.7716885,-4.9547443,-7.514567,-4.5370617,-2.8769703,-7.494466,-1.9520178,-0.88246036,-2.3987727,3.7617507,4.5243793,6.663733,7.3918514,5.68912,3.2760181,5.7798376,1.9947718,4.6049447,3.172466,7.324303,-0.004919668,1.8604411,-2.2857583,0.55524385,0
-605.84094,50.30577,-7.0276065,2.4351501,-11.75074,-4.136734,-9.970069,-13.154441,-10.240018,-2.9209921,-6.18891,-9.843851,-10.469088,-0.24121681,-10.853928,-3.6448972,-6.8753867,-4.6167145,-7.397843,-4.3934393,-4.5914507,-7.9842906,-2.195553,-2.8964152,-3.8678803,0.5762627,1.4557883,4.7957797,5.060528,5.297587,1.8546183,4.830338,2.4963498,6.498808,6.457188,9.511047,1.1048303,1.6540827,-3.3180885,-0.09995135,0
-551.87054,51.357044,-25.968744,9.861427,-8.600744,-7.693766,-5.77336,-15.616198,-5.4697027,-4.110151,-6.6549277,-3.2464561,-10.166168,-0.9868795,-6.540034,-4.4772453,-2.7863045,-1.9310687,-3.753312,1.1998643,-1.8785272,-3.3514435,-1.2271074,-1.2580111,0.5448158,-0.92105126,0.65971196,2.032041,2.9264352,3.1047053,-1.9755437,1.0624539,2.5134475,5.431099,2.6143103,0.5648077,-3.455565,2.0067828,0.9476143,1.0546342,1
-564.55286,53.18753,-24.062424,13.0890045,-9.290375,-9.112979,-6.2017097,-15.750732,-4.5227256,-5.0792313,-7.7027698,-2.191076,-9.61106,0.016068386,-6.291512,-5.6101055,-2.6879196,-1.7788343,-3.414895,2.2438853,-2.0043182,-3.4679682,-1.6830873,-1.5942906,-2.0823536,-3.3642333,-1.4238105,2.0762408,2.5259817,5.0729823,0.09898564,3.6161287,4.082598,6.3914633,2.763514,3.2124047,-1.3319867,2.701475,-0.57516,0.21927537,1
-554.52576,51.52034,-27.422512,5.7038994,-10.870844,-8.941543,-11.382237,-18.610159,-6.17123,-4.275342,-10.047158,-2.6369338,-12.409747,-0.89715993,-7.6152325,-7.052078,-3.4976418,-5.3040605,-5.3776407,1.3242207,-1.2010217,-3.1900134,-0.99881124,-1.156921,0.4324821,1.3439233,3.1140995,3.6973505,0.9952332,1.7275577,-3.2933135,0.25031838,1.7395675,5.242389,5.3923492,4.6407943,-1.0328543,1.6404551,1.6086646,3.74477,1
-553.4611,54.897655,-21.454842,8.630348,-9.315547,-8.664933,-11.184057,-16.1029,-3.9041777,-2.6207597,-8.530822,-2.0806587,-10.324419,-0.2851192,-8.655736,-5.6606717,-3.389838,-4.1471434,-3.885935,1.7799584,-2.099411,-3.9734516,-2.6250367,-1.8337417,-0.5586876,1.3579255,3.5689385,2.5858974,2.1824014,3.2494004,-0.7196229,1.1565043,0.7173098,3.4365556,4.401758,3.5918248,-3.2445495,-0.866512,-1.1162748,3.4779408,1
-448.96713,39.643517,-36.766453,8.450594,-13.960494,-18.289608,-8.37776,-19.257631,-4.862018,-9.765322,-11.545463,-2.711295,-14.311987,-0.44567794,-8.115833,-7.66956,-0.62958634,0.8997981,-1.0621371,2.3043184,-2.4141154,-3.9458985,0.18026763,-0.5964352,0.5735435,-1.1137949,0.4206787,3.7151916,4.386109,5.3480477,2.0794363,3.691479,2.2506459,2.5786195,2.0324383,3.8304183,0.08461415,2.0499787,-0.6758884,-0.022750128,1
-445.64484,43.769497,-37.525738,7.360161,-11.584234,-19.096142,-10.118707,-17.159525,-6.2010374,-7.219053,-11.369203,-0.7927921,-13.174397,0.9286179,-6.341611,-5.7867985,2.9721928,1.3893557,-0.6246723,2.2220426,-1.1607594,-3.5040166,-0.5872082,-0.8025817,-0.92279613,-1.6623421,-0.29718122,1.4140254,1.8688613,4.032016,3.8960145,7.7984395,6.0982213,4.1249313,1.7060546,4.139994,1.3858546,5.284477,1.4075315,1.9277649,1
-498.09912,46.78408,-28.403774,5.4684033,-7.9019194,-14.925595,-14.439228,-18.42433,-5.138748,-4.369961,-14.3301115,-2.6191373,-13.175595,-1.2512108,-7.9606295,-9.562626,-3.113242,-5.6116447,-4.9712977,1.2101767,1.765845,-2.3805299,0.24522242,2.7496634,1.9662968,2.6960373,2.9961553,3.1476212,-0.8983613,1.4272653,1.7747457,5.921509,5.8980317,3.1776745,1.8810945,3.6513,0.4594678,2.6566596,2.2202408,3.3000042,1
-485.76147,46.44229,-29.198404,5.030582,-11.199268,-16.43678,-11.842374,-18.571455,-8.121685,-7.700718,-14.1206665,-2.357797,-15.113806,-0.4362783,-8.612761,-8.424704,-0.02815801,-1.3133801,-2.591297,2.402556,-1.2162272,-5.649362,-0.96057034,0.25264892,0.5190783,0.9902304,0.7376473,3.7704914,1.2987105,4.7819324,3.9300737,9.135499,7.5925555,5.176526,4.3920784,4.7319584,1.8606168,3.726512,1.6098286,2.0001898,1
-634.625,60.48097,-14.418085,7.171006,-9.347564,-6.16178,-8.530893,-13.159187,-7.1758194,-4.5982337,-5.713487,-6.383281,-6.0590982,1.6242,-7.884256,-3.725397,-6.142934,-2.6838613,-6.797896,-3.2840416,-3.071969,-3.293255,-3.6337817,0.886284,0.42801854,-0.37724775,1.2911083,1.9097202,3.1239498,4.2561383,3.4168653,9.789761,8.9552765,8.883015,5.8975315,4.331264,-1.8080285,0.11456025,-1.4738438,0.6375298,2
-625.9034,64.93067,-15.870938,8.682174,-8.498436,-5.324641,-6.741917,-11.946589,-8.222257,-1.7030817,-6.1384764,-4.2106,-6.515759,0.77500856,-7.1392813,-4.091426,-5.6452594,-2.7925854,-6.355128,-2.9060287,-1.7112018,-3.245608,-4.2781534,-0.44711244,0.47487387,-2.922526,1.8089583,2.6289415,3.7048848,6.484802,4.158915,8.638505,7.054432,5.4807982,2.9508781,1.7528728,-2.87267,0.41070047,0.556452,0.65083545,2
-624.36816,53.240067,-6.652984,5.049097,-6.50503,-6.05505,-11.739489,-14.263784,-5.5915723,-3.6458404,-7.9254084,-4.3070593,-8.161493,-0.6263471,-8.228478,-5.2734604,-4.3327966,-3.7398865,-5.698678,-3.002068,-3.3204775,-6.675355,-5.8059235,-2.254401,-2.1581078,-1.8316752,2.87915,2.396027,2.241158,1.4961721,2.004431,9.7308655,13.012797,14.400287,11.3498745,7.4920125,-1.8141057,1.640571,1.1692413,3.0116813,2
-640.79205,54.49143,-8.376988,7.6945014,-4.5224824,-5.0608416,-8.877495,-12.470508,-6.991898,-0.5460852,-7.3317704,-3.9749727,-7.385146,-0.6832767,-7.6474514,-3.3607783,-4.0171003,-3.538892,-4.251805,-3.8897114,-2.3366435,-6.287336,-5.7152557,-3.167985,-2.6701546,-3.612988,0.4968811,2.3177714,4.6339912,7.386019,6.9391527,13.13513,13.644973,12.882137,9.256046,6.5737224,-2.4246294,0.08188882,0.08099424,3.6700728,2
-624.8001,55.092182,-14.563364,6.0305533,-12.344507,-8.651983,-12.530376,-16.85925,-11.235419,-4.536637,-9.316594,-2.4836805,-8.321609,4.1793785,-6.053952,-6.6527667,-3.5273821,-1.1041498,-3.9056902,0.027842477,1.0176305,0.3775353,0.23265257,4.927721,6.4018164,6.0218153,8.086017,3.425781,2.0981116,-0.47135934,-3.5192223,2.244186,0.6863337,1.5100145,-2.649879,0.0057757157,-2.7786422,-0.0133376485,-2.7519386,-0.6042161,2
-639.3799,62.280033,-9.219736,7.9400887,-7.1323733,-6.6640887,-12.3165865,-13.997543,-10.53409,-3.3071864,-8.210496,-3.6272812,-8.035022,-0.61543936,-6.5959115,-4.3055315,-3.1539547,-0.5679191,-5.739779,-1.902605,-2.6871507,-2.0457232,-1.4995155,1.9735992,2.7871287,2.1090305,6.077788,6.4045863,6.263312,4.4402943,-0.1293651,1.4887148,-1.0015678,1.5897522,-0.82122904,0.63401926,-4.160715,-1.093199,-1.976601,0.68677,2
-626.80334,52.646736,-8.988843,4.2030377,-8.515026,-6.2815676,-13.764728,-17.696098,-12.719497,-5.3785644,-9.95348,-4.3762054,-11.109566,-1.143119,-7.738752,-8.941413,-3.6876414,-4.137041,-8.941992,-2.934507,-4.5400887,-5.5029464,-2.452514,2.6823173,4.288604,2.6928895,4.5238867,3.1036115,3.2387009,5.1127877,2.7106435,5.870486,1.1855905,1.0642695,-2.5231266,1.217051,-1.8862387,-1.4359109,-2.715637,-0.78998494,2
-622.8023,52.600853,-9.527119,5.045889,-7.4748077,-9.170343,-15.431809,-16.722052,-10.6396265,-3.2124453,-11.644505,-4.1494074,-10.019214,-0.48098004,-6.057964,-8.623658,-2.682414,-3.1111817,-7.8680778,-1.8627661,-2.5668519,-2.2388704,-0.28177032,6.6900954,6.4470115,4.449647,5.148161,1.8119291,-0.95208347,0.024325518,-2.7568216,2.9673295,-0.7794514,-0.68537706,-4.143919,0.28957543,-3.936478,-1.4446486,-3.6896899,0.6149205,2
-528.0562,52.51101,-13.717915,6.4687443,-8.572074,-6.5170984,-5.179308,-13.115148,-5.919762,-3.237569,-4.063009,-3.2624328,-6.2874684,0.80843294,-6.688237,-4.8937893,-4.8310575,-2.9010637,-2.7809947,0.9494966,2.3719838,0.4226492,-0.24118593,-1.2887498,0.9432271,1.6054657,4.392331,3.5125105,0.17598836,0.747515,-1.5109954,3.2797387,2.4941432,3.3969097,0.39631283,1.5963045,-1.1643127,1.6022114,0.49801254,0.85064733,3
-494.0428,51.12324,-21.423058,8.479133,-10.5661125,-6.228475,-7.1566668,-13.199948,-3.716933,-1.3480802,-3.008332,-2.6310372,-5.278027,-0.26187217,-6.212299,-4.411459,-3.4533832,-1.7015779,-2.143612,3.2891922,1.6556953,0.3568068,-0.65678006,-0.4423845,0.3396185,0.853509,4.23351,1.9923859,0.71273005,0.24450836,-0.9380008,4.071785,2.8053849,3.4512486,2.3376343,2.6590679,-0.9929612,1.7573714,-0.52095395,1.4904938,3
-526.6585,54.607098,-14.927021,3.109436,-12.318596,-5.8668766,-7.695026,-14.673675,-7.6758604,-2.9476256,-7.5553446,-3.244144,-9.008467,-0.086244375,-7.324122,-5.737858,-4.059782,-5.7899413,-6.808427,-2.368305,-1.9489981,-2.0241156,0.789158,0.36147568,1.63661,2.027784,4.319673,5.1927276,3.7994022,4.8106804,0.9280996,3.2889807,0.50269246,2.7248495,1.4642649,2.5426724,0.0844826,1.1814384,-0.96942705,-1.7203168,3
-512.9275,51.142612,-20.734915,3.9610367,-14.916433,-9.381999,-7.1644783,-16.518742,-7.805981,-3.6724787,-6.929109,-3.2782812,-10.708595,1.8287184,-7.391742,-4.3302517,-4.058027,-7.755431,-8.251513,-2.4598312,-2.5302346,-3.3780637,-0.98151857,0.21090323,1.2797416,1.2048941,3.977779,4.6335826,5.908896,6.5675464,0.52294004,1.9295046,-0.99395984,2.7980802,2.0835278,2.9551718,-1.6277828,0.010789372,0.53628093,0.88507855,3
-396.65408,38.337074,-31.078741,3.372208,-19.646255,-10.782593,-3.817272,-18.260921,-3.3825755,-6.0378313,-5.0086093,-4.1443257,-9.10619,-0.8695605,-5.3046026,-0.88867044,0.7270962,3.6349516,1.9279587,4.8220873,2.5205781,1.045367,-1.3553271,0.67622185,1.7915405,4.2340055,4.6503057,0.82799095,-1.8906217,-1.145793,-0.015099311,3.8374062,-0.38377526,1.7061267,1.697588,0.065057635,-1.1651483,2.1645005,0.23141779,1.6954747,3
-411.9026,43.208942,-32.72042,3.7578049,-20.329544,-10.061244,-0.09342393,-17.30679,-5.8454437,-6.803289,-5.1688185,-2.6522129,-10.842835,0.44746244,-7.0488105,-4.4287434,-1.383824,1.1326785,0.009005503,3.6050491,0.60685986,0.299243,0.47967106,2.6522717,3.5480628,3.8698788,3.4530036,0.53646934,1.1239301,2.0444088,-0.06189006,1.9044559,-2.2830372,-0.09762853,2.148133,2.310716,0.2403738,1.5944514,-0.94883746,1.629851,3
-365.8505,32.245506,-40.774887,-5.658627,-24.674002,-17.05664,-5.187286,-23.893911,-9.882534,-10.035103,-10.666312,-5.774946,-14.888877,-4.7090774,-7.997829,-2.1788397,0.73511773,5.0544524,4.1574016,7.4597235,6.5986195,6.0330105,3.6297033,0.98763055,-0.2719203,-0.7660979,0.32902437,-1.0082446,-3.6180234,-0.87490124,-1.4498159,2.6003597,-1.4765126,0.16787286,2.0128522,1.8665984,-0.06375685,2.0940313,1.6241591,4.6674604,3
-363.2363,30.99504,-41.057884,-2.7302322,-25.632607,-15.1300335,-4.4532986,-22.57173,-8.381038,-9.42203,-10.987572,-5.881089,-15.336401,-3.5666382,-8.725987,-1.2116451,1.9108378,2.6938307,-1.178966,4.4067554,1.3273315,3.6362329,5.352541,4.3573284,3.0661674,-0.7996354,0.6995019,-0.48180875,0.27056226,0.7299329,-2.7026849,0.714397,0.35747144,2.4712548,0.45435357,-1.1017479,-1.3847234,1.7230784,-2.6683598,-0.83818996,3
-538.0387,36.25935,-28.093363,4.921203,-15.0382805,-12.037714,-8.468182,-16.352201,-7.3344893,-9.078792,-6.330131,-5.325796,-7.1045637,2.00643,-6.4032016,-5.4908814,-7.9432955,-2.8228462,-2.2547002,6.1711097,9.173122,9.487767,9.3796425,9.221121,2.965209,1.2493845,3.3651147,1.6491737,0.5918976,-0.5271243,-4.0495925,-0.577824,-2.5195177,-1.1261259,-1.483998,-1.8311545,-5.1700974,-2.0507326,-1.6670263,0.38813677,4
-531.4657,38.075394,-31.02766,2.5641918,-15.312824,-11.80933,-7.6586604,-18.669588,-8.143504,-7.6645293,-7.490633,-5.1402225,-7.895321,2.5184765,-8.437528,-4.920141,-3.0848858,0.2686919,1.3170016,9.366959,10.434738,9.560807,5.6613097,6.6704392,2.117445,-0.7443124,1.0611646,-0.05191844,-0.5520132,-1.3384199,-5.6583667,-0.9087361,-2.0600407,-1.5335846,-0.36963,-1.0496819,-3.2038527,0.21114238,-1.4519914,-0.9532223,4
-522.4422,37.11305,-30.2726,2.5425081,-12.247066,-11.137442,-12.265803,-19.519415,-6.5095677,-4.308303,-10.612452,-4.207867,-8.6337185,2.2071717,-9.029363,-4.8958955,-4.2544923,-2.072614,0.42606813,8.027627,9.4335375,8.350323,6.7207203,7.6085405,3.1303349,0.28974986,5.2361326,1.6926122,0.45121548,-0.308158,-5.012834,0.41785416,-2.9922063,-1.6119723,-2.0339754,-0.99640924,-3.595583,0.38180876,-0.7387638,1.5161783,4
-530.0752,32.470245,-33.188103,-1.8870324,-12.357689,-13.724909,-14.748917,-21.275946,-6.167301,-5.3521175,-11.696451,-6.2259464,-7.083725,2.9264975,-11.111074,-4.4092026,-3.7009542,0.029318707,6.0261407,15.414362,17.763577,12.239812,5.5973444,4.7940154,-2.3447006,-3.7110124,1.1853151,-0.15417962,0.28516692,-2.4097552,-6.4325647,-0.19431841,-2.0721018,-2.7326405,-2.4602637,-1.9507067,-4.4100494,1.8378255,0.5867046,3.9579337,4
-475.44705,25.237175,-38.90084,-0.6960585,-19.706709,-16.346863,-10.017683,-18.592707,-8.846325,-4.2006354,-11.757247,-5.806007,-8.743606,3.740665,0.5318815,8.46972,14.738102,13.905536,6.415962,2.955817,-3.586615,-6.6504555,-3.2206352,0.9831843,-4.162486,-7.865503,-4.0969644,-2.35392,-0.106357165,-1.993103,-1.736271,5.5717387,5.6291533,4.343781,0.3648348,3.056121,-2.227625,-0.48388395,-2.8324504,2.6390982,4
-463.04926,21.027418,-35.92867,-0.9744901,-16.990095,-16.731575,-9.022366,-18.170012,-10.034272,-5.692409,-12.292355,-3.233655,-6.2748733,4.405785,-0.9496068,5.742091,15.175456,16.008629,8.054756,4.1898847,-2.4661293,-7.909606,-4.7398934,0.28078026,-3.483215,-5.753775,-3.9008532,-3.5455942,0.2696956,0.05181204,-4.162033,1.208044,0.58577484,5.8732233,2.4360256,2.3174143,0.8639971,1.3582032,-2.966713,-2.4861493,4
-458.86353,18.553051,-32.411064,-5.9774694,-14.417415,-15.188549,-10.192107,-16.098236,-8.378509,-6.8205457,-12.591727,-5.359085,-9.002372,3.7871807,-1.4581488,4.930258,10.255322,12.625045,7.405986,6.613059,0.13345888,-5.218771,-4.1200795,-0.78916436,-4.093274,-5.4684,-3.220612,-3.1478083,-2.0382662,-0.8515024,-0.3544872,4.7460585,-0.42252302,1.0986694,1.6371344,1.3544251,-2.519768,3.7660077,4.288366,1.5126299,4
-453.39642,23.901262,-31.442371,-4.229308,-14.231978,-12.685478,-13.725593,-19.352325,-6.676888,-3.6491013,-12.449521,-3.9222856,-6.832392,3.6203563,-1.2274487,8.73646,13.653717,12.361117,6.9257317,5.736148,1.1205548,-2.6689045,-1.4244652,-1.2139369,-5.4821854,-4.824982,-0.15341704,-2.6494164,-1.1740326,-0.10088483,0.975072,5.749134,-1.1293192,0.3086233,3.027214,2.4768102,-1.9445939,3.9756668,3.665149,2.5073843,4
-594.92175,58.096664,-16.980917,6.851631,-12.158569,-0.55347973,-11.600111,-14.475184,-4.788746,-1.9521612,-6.8460827,-1.60181,-6.7717915,1.4830227,-7.1954956,-3.406143,-5.390938,-3.7616346,-6.5033746,-1.7022741,-4.590959,-3.4227252,-5.1068773,0.3366741,-2.4576278,-0.35590234,0.11297103,-0.5900974,-0.18374422,0.28392687,1.5541108,3.7905157,4.0864267,5.794047,3.3287613,2.54734,-0.9597863,1.2145823,0.5556349,4.03374,5
-616.2798,61.955235,-15.306817,8.211315,-14.30299,-2.4468465,-9.241148,-14.325295,-7.8610206,-1.4884293,-7.8762894,-2.7172115,-9.022343,-1.2055418,-5.437117,-5.0389752,-3.6620536,-2.5806093,-6.729273,-3.5464861,-3.868092,-3.8119957,-6.3357353,-2.4842436,-4.3606086,-2.346211,-1.4704787,-0.5145794,0.9948205,2.2047868,-0.98811764,3.0608017,-0.1565952,3.4233243,2.5287802,4.427067,1.6356139,1.9707968,0.17495963,2.4359987,5
