path,emotion,source
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-05-02-01-02-04.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-05-02-02-01-04.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-05-02-02-02-04.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-06-01-01-01-04.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-06-01-01-02-04.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-06-01-02-01-04.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-06-01-02-02-04.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-06-02-01-01-04.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-06-02-01-02-04.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-06-02-02-01-04.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-06-02-02-02-04.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-07-01-01-01-04.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-07-01-01-02-04.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-07-01-02-01-04.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-07-01-02-02-04.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-07-02-01-01-04.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-07-02-01-02-04.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-07-02-02-01-04.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-07-02-02-02-04.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-08-01-01-01-04.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-08-01-01-02-04.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-08-01-02-01-04.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-08-01-02-02-04.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-08-02-01-01-04.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-08-02-01-02-04.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-08-02-02-01-04.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_04\03-01-08-02-02-02-04.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-01-01-01-01-05.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-01-01-01-02-05.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-01-01-02-01-05.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-01-01-02-02-05.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-02-01-01-01-05.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-02-01-01-02-05.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-02-01-02-01-05.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-02-01-02-02-05.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-02-02-01-01-05.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-02-02-01-02-05.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-02-02-02-01-05.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-02-02-02-02-05.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-03-01-01-01-05.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-03-01-01-02-05.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-03-01-02-01-05.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-03-01-02-02-05.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-03-02-01-01-05.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-03-02-01-02-05.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-03-02-02-01-05.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-03-02-02-02-05.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-04-01-01-01-05.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-04-01-01-02-05.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-04-01-02-01-05.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-04-01-02-02-05.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-04-02-01-01-05.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-04-02-01-02-05.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-04-02-02-01-05.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-04-02-02-02-05.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-05-01-01-01-05.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-05-01-01-02-05.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-05-01-02-01-05.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-05-01-02-02-05.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-05-02-01-01-05.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-05-02-01-02-05.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-05-02-02-01-05.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-05-02-02-02-05.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-06-01-01-01-05.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-06-01-01-02-05.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-06-01-02-01-05.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-06-01-02-02-05.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-06-02-01-01-05.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-06-02-01-02-05.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-06-02-02-01-05.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-06-02-02-02-05.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-07-01-01-01-05.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-07-01-01-02-05.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-07-01-02-01-05.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-07-01-02-02-05.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-07-02-01-01-05.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-07-02-01-02-05.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-07-02-02-01-05.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-07-02-02-02-05.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-08-01-01-01-05.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-08-01-01-02-05.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-08-01-02-01-05.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-08-01-02-02-05.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-08-02-01-01-05.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-08-02-01-02-05.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-08-02-02-01-05.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_05\03-01-08-02-02-02-05.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-01-01-01-01-06.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-01-01-01-02-06.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-01-01-02-01-06.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-01-01-02-02-06.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-02-01-01-01-06.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-02-01-01-02-06.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-02-01-02-01-06.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-02-01-02-02-06.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-02-02-01-01-06.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-02-02-01-02-06.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-02-02-02-01-06.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-02-02-02-02-06.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-03-01-01-01-06.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-03-01-01-02-06.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-03-01-02-01-06.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-03-01-02-02-06.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-03-02-01-01-06.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-03-02-01-02-06.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-03-02-02-01-06.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-03-02-02-02-06.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-04-01-01-01-06.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-04-01-01-02-06.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-04-01-02-01-06.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-04-01-02-02-06.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-04-02-01-01-06.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-04-02-01-02-06.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-04-02-02-01-06.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-04-02-02-02-06.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-05-01-01-01-06.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-05-01-01-02-06.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-05-01-02-01-06.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-05-01-02-02-06.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-05-02-01-01-06.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-05-02-01-02-06.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-05-02-02-01-06.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-05-02-02-02-06.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-06-01-01-01-06.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-06-01-01-02-06.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-06-01-02-01-06.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-06-01-02-02-06.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-06-02-01-01-06.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-06-02-01-02-06.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-06-02-02-01-06.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-06-02-02-02-06.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-07-01-01-01-06.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-07-01-01-02-06.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-07-01-02-01-06.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-07-01-02-02-06.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-07-02-01-01-06.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-07-02-01-02-06.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-07-02-02-01-06.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-07-02-02-02-06.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-08-01-01-01-06.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-08-01-01-02-06.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-08-01-02-01-06.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-08-01-02-02-06.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-08-02-01-01-06.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-08-02-01-02-06.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-08-02-02-01-06.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_06\03-01-08-02-02-02-06.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-01-01-01-01-07.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-01-01-01-02-07.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-01-01-02-01-07.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-01-01-02-02-07.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-02-01-01-01-07.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-02-01-01-02-07.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-02-01-02-01-07.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-02-01-02-02-07.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-02-02-01-01-07.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-02-02-01-02-07.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-02-02-02-01-07.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-02-02-02-02-07.wav,neutral,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-03-01-01-01-07.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-03-01-01-02-07.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-03-01-02-01-07.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-03-01-02-02-07.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-03-02-01-01-07.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-03-02-01-02-07.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-03-02-02-01-07.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-03-02-02-02-07.wav,happy,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-04-01-01-01-07.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-04-01-01-02-07.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-04-01-02-01-07.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-04-01-02-02-07.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-04-02-01-01-07.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-04-02-01-02-07.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-04-02-02-01-07.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-04-02-02-02-07.wav,sad,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-05-01-01-01-07.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-05-01-01-02-07.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-05-01-02-01-07.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-05-01-02-02-07.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-05-02-01-01-07.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-05-02-01-02-07.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-05-02-02-01-07.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-05-02-02-02-07.wav,angry,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-06-01-01-01-07.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-06-01-01-02-07.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-06-01-02-01-07.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-06-01-02-02-07.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-06-02-01-01-07.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-06-02-01-02-07.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-06-02-02-01-07.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-06-02-02-02-07.wav,fear,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-07-01-01-01-07.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-07-01-01-02-07.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-07-01-02-01-07.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-07-01-02-02-07.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-07-02-01-01-07.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-07-02-01-02-07.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-07-02-02-01-07.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-07-02-02-02-07.wav,disgust,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-08-01-01-01-07.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-08-01-01-02-07.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-08-01-02-01-07.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-08-01-02-02-07.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-08-02-01-01-07.wav,surprise,RAVDESS
D:\Projects\CSE445\speech_emotion_recognation\data\RAVDESS\Actor_07\03-01-08-02-01-02-07.wav,surprise,RAVDESS
